70.02000007,1000.014621,21.08199094,6.341827766,464.4444427,368.1986191,14.29215641,4.74369669,,,,,,,time,,,,,,,,base,alt,curr
86.36000008,65.56386882,92.2532959,92.2532959,92.26821136,161.9666748,161.9819794,4.39992857,0.997967837,0.979465472,V(-7.35957771621439,-0.024384729, 8.41298147453039),63.73571335,1.46044685,9.805350032,-37.73209179,52.05394708,141.8111154,21.25950807,91.99684525,2.427907215,1.452308193,9.101875007,1.452308193
86.40000008,64.06804395,92.2410202,92.2410202,92.25592804,161.9449921,161.9604034,4.397605419,0.997989206,0.97968353,V(-7.36414452357302,-0.024314882, 8.41979830246903),62.23717546,1.444132715,9.805398911,-37.28342095,51.44532716,140.1241744,21.26526942,91.99073792,2.39884873,1.4360084,8.993993808,1.4360084
86.44000008,62.59017771,92.22888184,92.22888184,92.24378204,161.9235535,161.9390869,4.395281792,0.998010318,0.979898953,V(-7.36927058214129,-0.02424677, 8.42610305114298),60.75644191,1.427843623,9.805447203,-36.83435625,50.83655773,138.437295,21.27105754,91.98471069,2.369798972,1.419726921,8.886102142,1.419726921
86.48000008,61.13027797,92.21690369,92.21690369,92.23179626,161.9023895,161.918045,4.392958641,0.998031174,0.980111891,V(-7.37446616886899,-0.024181536, 8.4318156507831),59.29395869,1.411573274,9.805494909,-36.38514611,50.22782549,136.7509461,21.27686495,91.97875595,2.340751118,1.403471485,8.778157408,1.403471485
86.52000008,59.68836088,92.2050705,92.2050705,92.21994781,161.881485,161.8972473,4.390635014,0.998051773,0.980322118,V(-7.37998829097674,-0.024116483, 8.43808584120263),57.84903066,1.39533418,9.805542027,-35.93537671,49.61883928,135.0643863,21.28269736,91.9728775,2.311705327,1.387242874,8.670162016,1.387242874
86.56000008,58.26444762,92.19338989,92.19338989,92.20826721,161.8608398,161.8767395,4.388311863,0.998072114,0.98052986,V(-7.38548551361137,-0.024050303, 8.4443997299294),56.42225506,1.379117987,9.805588558,-35.48538175,49.00985094,133.3782913,21.28855078,91.96707535,2.282666608,1.371036869,8.562139372,1.371036869
86.60000008,56.85853853,92.18186188,92.18186188,92.19673157,161.8404694,161.8564911,4.385988235,0.998092199,0.980734967,V(-7.39061338046287,-0.02398272, 8.45108903619922),55.01349135,1.362927624,9.8056345,-35.03508019,48.40080815,131.692501,21.29442922,91.96134949,2.253629991,1.354863872,8.454058639,1.354863872
86.64000008,55.47065516,92.17048645,92.17048645,92.18534851,161.8203583,161.8365021,4.383665085,0.998112025,0.980937439,V(-7.39605013118927,-0.023915999, 8.45690496594381),53.62268593,1.346765693,9.805679854,-34.58441962,47.79168403,130.0069718,21.30032934,91.95569229,2.224600557,1.338714692,8.345948047,1.338714692
86.68000008,54.10075335,92.15925598,92.15925598,92.17411804,161.8005066,161.8167877,4.381341457,0.998131595,0.981137351,V(-7.40084116774485,-0.023847727, 8.46351552680941),52.24980301,1.330632313,9.805724618,-34.13338858,47.18246829,128.3217208,21.3062535,91.95012283,2.195579547,1.322594335,8.23781042,1.322594335
86.72000008,52.7489573,92.14818573,92.14818573,92.16303253,161.7809448,161.7973328,4.379018307,0.998150906,0.981334702,V(-7.40656879140098,-0.023779215, 8.46925430278383),50.89502938,1.314528909,9.805768793,-33.68205705,46.57324494,126.6369337,21.31220261,91.94462585,2.166565544,1.306504159,8.129636298,1.306504159
86.76000008,51.41522251,92.13726807,92.13726807,92.15209961,161.7616425,161.7781372,4.376694679,0.998169959,0.981529418,V(-7.41185241693253,-0.023709694, 8.47537942199742),49.55836643,1.298454978,9.805812378,-33.23043964,45.96402362,124.9526283,21.31817149,91.93920135,2.137555118,1.290447357,8.021404582,1.290447357
86.80000008,50.09950695,92.12648773,92.12648773,92.1413269,161.7425995,161.7592163,4.374371052,0.998188754,0.981721499,V(-7.41740627053728,-0.023642121, 8.48172813352363),48.23955598,1.282415215,9.805855373,-32.77836866,45.35468275,123.2685562,21.32416687,91.93385315,2.108555147,1.27442483,7.913146979,1.27442483
86.84000008,48.80193269,92.11587524,92.11587524,92.13070679,161.7238159,161.7405701,4.372047901,0.998207291,0.981910945,V(-7.4225423390483,-0.023571582, 8.48785069679941),46.93902656,1.266406528,9.805897777,-32.32608183,44.74542973,121.585219,21.33018404,91.92858124,2.07956615,1.25843306,7.804866541,1.25843306
86.88000008,47.52246849,92.10540009,92.10540009,92.12023163,161.705307,161.7221832,4.369724274,0.998225569,0.98209783,V(-7.42814760056918,-0.023501477, 8.49420581831319),45.65658139,1.250432749,9.805939589,-31.87345607,44.13617905,119.9024351,21.33622677,91.92338181,2.050586828,1.24247658,7.696553605,1.24247658
86.92000008,46.26112404,92.09508514,92.09508514,92.10990143,161.6870575,161.7040558,4.367401123,0.998243588,0.98228208,V(-7.43303637043944,-0.023427306, 8.50071537827417),44.39212476,1.234497418,9.805980809,-31.42041286,43.52688695,118.2200892,21.34229185,91.91826248,2.021615452,1.226557481,7.588197255,1.226557481
86.96000008,45.01790598,92.08492279,92.08492279,92.09972382,161.6690826,161.6861877,4.365077496,0.998261349,0.98246377,V(-7.43789201404116,-0.023353131, 8.50728174460638),43.14593151,1.218596652,9.806021438,-30.96713569,42.91769883,116.5385634,21.34838448,91.91322327,1.992654998,1.210678564,7.479809086,1.210678564
87.00000008,43.79283782,92.0749054,92.0749054,92.08971405,161.6513824,161.6686096,4.362754345,0.99827885,0.982642749,V(-7.44353325788869,-0.023280684, 8.51405614387321),41.91754176,1.202741956,9.806061473,-30.51328261,42.30838561,114.8572718,21.35449646,91.9082489,1.963705601,1.194841364,7.371382654,1.194841364
87.04000008,42.58592708,92.06504822,92.06504822,92.07984161,161.6339264,161.6512756,4.360430717,0.998296091,0.982819168,V(-7.44882707205284,-0.023207072, 8.52080821398229),40.70741167,1.186925906,9.806100916,-30.05916858,41.69918946,113.1768423,21.36063742,91.90335846,1.93477039,1.179044556,7.262937947,1.179044556
87.08000008,41.39718867,92.05532837,92.05532837,92.07012177,161.616745,161.6342163,4.358107567,0.998313073,0.982992877,V(-7.45418405938374,-0.023132142, 8.52723245519971),39.51552953,1.171151063,9.806139764,-29.60476627,41.09010815,111.4973165,21.36679778,91.89853287,1.905846107,1.163290653,7.154451955,1.163290653
87.12000008,40.2265224,92.04576874,92.04576874,92.06056213,161.5998077,161.6174316,4.355783939,0.998329795,0.983164025,V(-7.45954663582456,-0.023055104, 8.53403522723521),38.34166925,1.15542012,9.806178019,-29.1499479,40.48104035,109.8184042,21.37298745,91.8937912,1.876937553,1.147585361,7.045944877,1.147585361
87.16000008,39.07418049,92.03636169,92.03636169,92.05114746,161.5831604,161.6009064,4.353460789,0.998346257,0.983332463,V(-7.46542226255221,-0.022979574, 8.54101947529816),37.18589161,1.139742621,9.806215678,-28.694654,39.87202021,108.14023,21.37920249,91.88912964,1.848039862,1.131932445,6.937389083,1.131932445
87.20000008,37.94006097,92.02709961,92.02709961,92.04188538,161.5667877,161.5846405,4.351137161,0.998362459,0.983498341,V(-7.4710995481931,-0.022902867, 8.5476419228979),36.04840207,1.124112642,9.806252743,-28.23906773,39.2631728,106.463116,21.38543895,91.88453674,1.819159972,1.116325264,6.828818303,1.116325264
87.24000008,36.82405539,92.01800537,92.01800537,92.03276825,161.5506592,161.568634,4.348814011,0.9983784,0.983661508,V(-7.47677999285654,-0.022825569, 8.55477750393251),34.92905932,1.108531533,9.806289211,-27.78311009,38.65443236,104.7868784,21.39170478,91.88002396,1.790301767,1.100776067,6.720240556,1.100776067
87.28000008,35.7264194,92.00904846,92.00904846,92.02380371,161.5348206,161.5529022,4.346490383,0.998394081,0.983822115,V(-7.48218685559632,-0.022747626, 8.56215468601867),33.82802964,1.093006996,9.806325084,-27.32681261,38.04590601,103.1118573,21.39799266,91.87558365,1.761458929,1.085276852,6.611632189,1.085276852
87.32000008,34.64704671,92.00024414,92.00024414,92.01499176,161.5192261,161.5374298,4.344167233,0.9984095,0.983980011,V(-7.48829258403718,-0.022671081, 8.56896460011414),32.74516565,1.077541129,9.806360359,-26.87008489,37.43752391,101.4378498,21.4043086,91.87121582,1.732640188,1.069837079,6.503023392,1.069837079
87.36000008,33.58594897,91.99159241,91.99159241,92.0063324,161.503891,161.5222321,4.341843605,0.998424659,0.984135272,V(-7.49425366061543,-0.022595035, 8.57588269862891),31.68072789,1.062130798,9.806395038,-26.4131286,36.82945702,99.76531739,21.41064921,91.8669281,1.703842407,1.054459059,6.394396892,1.054459059
87.40000008,32.54314288,91.98308563,91.98308563,91.99783325,161.4888458,161.507309,4.339520454,0.998439556,0.984287822,V(-7.499860738021,-0.022514505, 8.58250864981875),30.63453414,1.046783771,9.806429119,-25.95577754,36.22161532,98.09406026,21.41701802,91.86271286,1.675068728,1.039144252,6.285764864,1.039144252
87.44000008,31.5185252,91.97473907,91.97473907,91.98947906,161.4740448,161.4926453,4.337196827,0.998454192,0.984437737,V(-7.50571916459529,-0.022437405, 8.58943788175207),29.60651248,1.031500565,9.806462602,-25.498008,35.61398023,96.42398729,21.42341146,91.85857773,1.646315425,1.023895949,6.177106436,1.023895949
87.48000008,30.51247273,91.96653748,91.96653748,91.98127747,161.4595184,161.478241,4.334873199,0.998468566,0.984585016,V(-7.5119244820127,-0.022359239, 8.59672426132247),28.5967747,1.016296714,9.806495486,-25.03975129,35.00663538,94.75537776,21.4298348,91.85451889,1.617591089,1.008726022,6.068448067,1.008726022
87.52000008,29.52463721,91.95848846,91.95848846,91.97322083,161.4452667,161.4640961,4.332550049,0.998482678,0.98472966,V(-7.51789592983969,-0.022281299, 8.6035977053656),27.60547564,1.001158169,9.806527771,-24.58126445,34.39970006,93.08854351,21.4362833,91.85053635,1.58889598,0.993625296,5.959797803,0.993625296
87.56000008,28.55515148,91.95059204,91.95059204,91.96531677,161.4312897,161.4502258,4.330226421,0.998496527,0.984871594,V(-7.52364571997133,-0.022203943, 8.61020061690588),26.63255314,0.98609515,9.806559457,-24.12244191,33.79316894,91.42344331,21.44276011,91.84662247,1.560231088,0.978603356,5.851150188,0.978603356
87.60000008,27.60390941,91.94284821,91.94284821,91.95757294,161.4175415,161.4366302,4.327903271,0.998510115,0.985010817,V(-7.5295788713395,-0.02212314, 8.61730529433642),25.67780186,0.971112712,9.806590542,-23.66312751,33.18693547,89.75985254,21.44926366,91.8427887,1.531599346,0.963663655,5.742514289,0.963663655
87.64000008,26.67116862,91.93524933,91.93524933,91.94996643,161.4040833,161.4232788,4.325579643,0.99852344,0.985147404,V(-7.53563863213109,-0.022045433, 8.62375752602685),24.74165813,0.95621425,9.806621027,-23.20360508,32.58131679,88.09860839,21.45579769,91.83903122,1.502999583,0.948808312,5.633883063,0.948808312
87.68000008,25.75676449,91.92781067,91.92781067,91.94252014,161.3908844,161.410202,4.323256493,0.998536502,0.985281356,V(-7.54194305784755,-0.021967, 8.63046110976188),23.82376373,0.941407103,9.80665091,-22.74360271,31.97611294,86.4391662,21.46235699,91.83534241,1.474440879,0.934047357,5.525283419,0.934047357
87.72000008,24.86089194,91.92051697,91.92051697,91.93522644,161.3779449,161.3973999,4.320932865,0.998549301,0.985412598,V(-7.54796064416905,-0.021888117, 8.63720585148407),22.92433776,0.926698758,9.806680192,-22.28323309,31.37151011,84.78207225,21.46894993,91.83174133,1.445916557,0.919388595,5.416681529,0.919388595
87.76000008,23.98338674,91.91339111,91.91339111,91.92808533,161.3652954,161.3848572,4.318609715,0.998561837,0.985541128,V(-7.55430037753246,-0.021808493, 8.64456545444193),22.04318505,0.91209307,9.806708872,-21.82236483,30.76741471,83.12703085,21.47557082,91.82820892,1.417434875,0.90483067,5.308111183,0.90483067
87.80000008,23.12426359,91.90639496,91.90639496,91.9210968,161.35289,161.3725891,4.316286087,0.998574109,0.985666948,V(-7.56047149801082,-0.021732852, 8.65162219643054),21.18056725,0.897588844,9.80673695,-21.36123741,30.1640545,81.47471485,21.48221893,91.82474899,1.389000096,0.890384244,5.199579851,0.890384244
87.84000008,22.2836573,91.89956665,91.89956665,91.91425323,161.340744,161.3605804,4.313962936,0.998586118,0.985790133,V(-7.56664977467755,-0.021650097, 8.65861945098893),20.33641002,0.88320075,9.806764424,-20.89970753,29.56143011,79.82510048,21.48890036,91.82136917,1.360609092,0.876058917,5.091065821,0.876058917
87.88000008,21.46153051,91.8928833,91.8928833,91.90756989,161.3288727,161.3488464,4.311639309,0.998597862,0.985910607,V(-7.57291041176669,-0.021570575, 8.66572515334457),19.51057471,0.868938322,9.806791294,-20.43763612,28.95949594,78.17809173,21.49561127,91.81806946,1.33226776,0.861860087,4.982587778,0.861860087
87.92000008,20.65789688,91.88634491,91.88634491,91.90103149,161.3172913,161.3373718,4.309316158,0.998609343,0.986028371,V(-7.57946847775774,-0.02148963, 8.67318818877813),18.70320879,0.854805442,9.80681756,-19.97514864,28.35841559,76.53413823,21.50235545,91.81484222,1.303981147,0.847794702,4.874160806,0.847794702
87.96000008,19.87277639,91.87996674,91.87996674,91.89464569,161.305954,161.3261566,4.306992531,0.998620559,0.986143423,V(-7.58594861287322,-0.02140828, 8.68069990603445),17.91440591,0.840808003,9.806843221,-19.51233124,27.75833298,74.89358986,21.50912775,91.81168365,1.275752777,0.833862664,4.765798239,0.833862664
88.00000008,19.10599573,91.87373352,91.87373352,91.88840485,161.2948761,161.3152008,4.30466938,0.99863151,0.986255841,V(-7.59223778075793,-0.021331094, 8.68804508896188),17.14404565,0.826949962,9.806868277,-19.04912239,27.15922541,73.25645568,21.51593785,91.80860901,1.247590803,0.820088029,4.657514661,0.820088029
88.04000008,18.35794003,91.86766815,91.86766815,91.88233185,161.2840729,161.3045349,4.302345753,0.998642197,0.986365472,V(-7.59891552177874,-0.021248509, 8.69586243276542),16.39225512,0.813256509,9.806892726,-18.58546098,26.56127888,71.62317994,21.52277934,91.80561066,1.219496408,0.806475772,4.549307514,0.806475772
88.08000008,17.6284411,91.86174011,91.86174011,91.87640381,161.2735443,161.2941284,4.300022125,0.998652618,0.986472468,V(-7.60531153094932,-0.021167951, 8.7035211545637),15.65905655,0.799728912,9.80691657,-18.1214415,25.96460026,69.99410342,21.52965705,91.80268478,1.191475175,0.7930367,4.441190887,0.7930367
88.12000008,16.91751713,91.85596466,91.85596466,91.8706131,161.2632751,161.2839661,4.297698975,0.998662774,0.986576678,V(-7.6118729093992,-0.021086129, 8.71126289451186),14.94440337,0.786381424,9.806939806,-17.65698624,25.3692517,68.36939347,21.53656897,91.79983902,1.163533678,0.77978225,4.333181559,0.77978225
88.16000008,16.22518114,91.85033417,91.85033417,91.86499786,161.2532806,161.2741089,4.295375347,0.998672665,0.986678177,V(-7.61825280949439,-0.021004429, 8.71877733234081),14.24835445,0.773225186,9.806962435,-17.19214856,24.77539581,66.74947848,21.5435181,91.79706192,1.135677367,0.766726823,4.225288569,0.766726823
88.20000008,15.55145063,91.84487915,91.84487915,91.85951233,161.2435303,161.2644806,4.293052197,0.998682289,0.986777041,V(-7.62484596961675,-0.020920356, 8.72637286295394),13.57096138,0.760273042,9.806984456,-16.72697117,24.18320129,65.13480679,21.55050437,91.79436874,1.107913984,0.753883954,4.117532643,0.753883954
88.24000008,14.89634057,91.83955383,91.83955383,91.85419464,161.2340698,161.2551422,4.290728569,0.998691648,0.986873119,V(-7.63146190329382,-0.02084135, 8.73429299359341),12.91211298,0.747545715,9.807005868,-16.26128747,23.59270481,63.52551055,21.55753057,91.79174805,1.080247268,0.74127404,4.009909255,0.74127404
88.28000008,14.25986945,91.83438873,91.83438873,91.84902191,161.2248688,161.2460632,4.288405418,0.998700741,0.986966411,V(-7.63785469466763,-0.020758822, 8.74180100452938),12.27194361,0.735055762,9.807026671,-15.79524511,23.00417718,61.92230686,21.56459373,91.78919983,1.052689452,0.728911155,3.902456945,0.728911155
88.32000008,13.64205405,91.82936859,91.82936859,91.8440094,161.2159271,161.2372589,4.286081791,0.998709566,0.987057068,V(-7.64424642737612,-0.020679581, 8.74957277186213),11.65037018,0.722826433,9.807046865,-15.32870743,22.41770977,60.32545272,21.57170243,91.78673553,1.025247144,0.716817246,3.795184734,0.716817246
88.36000008,13.0429132,91.82450867,91.82450867,91.83914948,161.2072754,161.2287292,4.28375864,0.998718126,0.987144939,V(-7.65071205500259,-0.02059794, 8.75742649508035),11.04750276,0.710874812,9.807066448,-14.86179568,21.83359141,58.73570984,21.57884991,91.7843399,0.997931352,0.705013803,3.688116855,0.705013803
88.40000008,12.46245956,91.81980133,91.81980133,91.83442688,161.1988678,161.2204437,4.281435013,0.998726418,0.987230099,V(-7.65732704525333,-0.020516402, 8.76519630815056),10.46333275,0.699224795,9.80708542,-14.39447847,21.25202507,57.15363916,21.58604555,91.78202438,0.970753875,0.693523775,3.581284318,0.693523775
88.44000008,11.90071044,91.81524658,91.81524658,91.82987213,161.1907349,161.2124481,4.279111862,0.998734443,0.987312548,V(-7.66364508577391,-0.020437783, 8.77292284746332),9.897909211,0.687900521,9.807103781,-13.92679981,20.67329155,55.57999915,21.59328792,91.77978516,0.943727069,0.68237414,3.474713578,0.68237414
88.48000008,11.35768226,91.81084442,91.81084442,91.82546997,161.1828766,161.2047119,4.276788235,0.9987422,0.987392212,V(-7.67036573828399,-0.020357576, 8.78067248914347),9.351176799,0.676934026,9.80712153,-13.45865022,20.09759553,54.01532973,21.60057634,91.77762222,0.916862084,0.671597735,3.36842036,0.671597735
88.52000008,10.83333238,91.80658722,91.80658722,91.8212204,161.1752777,161.1972504,4.274465084,0.99874969,0.987469165,V(-7.67695938016694,-0.020279964, 8.78861827342215),8.823138878,0.666353656,9.807138667,-12.99003911,19.52522448,52.46042605,21.60791722,91.77553177,0.890174959,0.66122704,3.262443518,0.66122704
88.56000008,10.32786193,91.80249786,91.80249786,91.81710815,161.1679382,161.190033,4.272141457,0.998756912,0.987543407,V(-7.68370693293294,-0.020201201, 8.79652648169209),8.31392596,0.656202496,9.807155191,-12.5210164,18.95665089,50.91652317,21.61530991,91.77352142,0.863681368,0.65129604,3.156817995,0.65129604
88.60000008,9.841042827,91.7985611,91.7985611,91.81315613,161.1608734,161.1831055,4.269818306,0.998763866,0.987614788,V(-7.6904781320936,-0.020124506, 8.8046158154213),7.823454036,0.646506882,9.807171101,-12.05159314,18.3921441,49.38436558,21.62276146,91.77158737,0.837401571,0.641844087,3.051594528,0.641844087
88.64000008,9.372951012,91.79475403,91.79475403,91.80936432,161.1540833,161.1764374,4.267494678,0.998770551,0.987683533,V(-7.69711262821771,-0.020045001, 8.81255343885795),7.351753222,0.637314543,9.807186397,-11.58174524,17.83214813,47.86515652,21.63027058,91.76972961,0.811358603,0.632931537,2.946813876,0.632931537
88.68000008,8.923791026,91.79111481,91.79111481,91.80571747,161.1475677,161.1700439,4.265171528,0.998776968,0.987749417,V(-7.70395089096989,-0.019967388, 8.82074477416448),6.898894215,0.628687911,9.807201078,-11.11140858,17.27721119,46.36032541,21.63784461,91.76794434,0.78557496,0.624602517,2.842532059,0.624602517
88.72000008,8.493455517,91.7876358,91.7876358,91.80223083,161.1412964,161.1639252,4.2628479,0.998783115,0.987812591,V(-7.7105812769753,-0.019887835, 8.82875983271018),6.464891833,0.620672356,9.807215144,-10.64068439,16.7278795,44.87134713,21.6454846,91.76623917,0.760077245,0.616916116,2.738807732,0.616916116
88.76000008,8.081962516,91.78429413,91.78429413,91.79888916,161.1353149,161.1580505,4.260524273,0.998788994,0.987873054,V(-7.71741430593388,-0.019811049, 8.83686921048054),6.049732061,0.613333229,9.807228594,-10.16950438,16.18472571,43.39976271,21.65319889,91.76461029,0.734894043,0.609941004,2.63569954,0.609941004
88.80000008,7.689329607,91.78110504,91.78110504,91.7957077,161.1295929,161.1524658,4.258201122,0.998794603,0.987930656,V(-7.72425058102006,-0.019732726, 8.84505890453638),5.65344667,0.606740469,9.807241428,-9.697893822,15.64846103,41.94746573,21.66098795,91.76305771,0.710060419,0.603751143,2.533288501,0.603751143
88.84000008,7.315574467,91.77809143,91.77809143,91.79267883,161.1241455,161.1471558,4.255877495,0.998799942,0.987985546,V(-7.73116318082942,-0.019654983, 8.85345716704463),5.276046462,0.600974649,9.807253644,-9.225838858,15.11986184,40.51649378,21.66886244,91.76158142,0.685614371,0.59843185,2.431658914,0.59843185
88.88000008,6.960713917,91.77521515,91.77521515,91.78979492,161.1189575,161.1420898,4.253554344,0.998805012,0.988037652,V(-7.73802518860388,-0.019575773, 8.86182287249685),4.917551408,0.59612636,9.807265243,-8.753336051,14.59981318,39.1092491,21.676825,91.76018524,0.661599025,0.594079669,2.33090563,0.594079669
88.92000008,6.624706708,91.77249146,91.77249146,91.7870636,161.1140594,161.1372986,4.251230717,0.998809811,0.988087046,V(-7.74474840982078,-0.019495196, 8.87023932317057),4.57795555,0.592293498,9.807276224,-8.280392899,14.0892827,37.72827915,21.68488668,91.75886536,0.638060807,0.59079988,2.231130458,0.59079988
88.96000008,6.307692156,91.76992035,91.76992035,91.78449249,161.1094208,161.132782,4.248907566,0.99881434,0.988133579,V(-7.7516509632439,-0.019417888, 8.87860633710148),4.257332268,0.589600546,9.807286586,-7.807005872,13.58948773,36.37683349,21.69305155,91.75762177,0.615058289,0.588717827,2.132468293,0.588717827
89.00000008,6.009625846,91.76750946,91.76750946,91.7820816,161.1050568,161.12854,4.246583939,0.998818598,0.988177401,V(-7.75861937365563,-0.019337574, 8.88711235868583),3.955665679,0.588175013,9.807296329,-7.333159056,13.10166293,35.05817118,21.70133316,91.75645065,0.59265433,0.587980554,2.035052711,0.587980554
89.04000008,5.730526786,91.76525116,91.76525116,91.77981567,161.1009369,161.1245728,4.244260788,0.998822585,0.988218363,V(-7.76561853517115,-0.019256713, 8.89567554986652),3.672980037,0.588164693,9.807305452,-6.858862247,12.62726758,33.77618812,21.70974065,91.75535583,0.570918748,0.588738635,1.939044541,0.588738635
89.08000008,5.4703519,91.76313782,91.76313782,91.77770996,161.0970917,161.1208649,4.24193716,0.998826301,0.988256613,V(-7.77246423169088,-0.019178761, 8.90416896987847),3.409272393,0.589730486,9.807313954,-6.384138048,12.16790235,32.53513102,21.71828552,91.75434494,0.549930953,0.591168875,1.844621627,0.591168875
89.12000008,5.229240807,91.76118469,91.76118469,91.77575684,161.0935516,161.1174469,4.23961401,0.998829745,0.988292002,V(-7.77941505194437,-0.019098869, 8.91273606888542),3.16461222,0.593070234,9.807321835,-5.908976434,11.72549756,31.3401092,21.72698275,91.75340652,0.529774573,0.595460047,1.751968869,0.595460047
89.16000008,5.007026882,91.75939178,91.75939178,91.77394867,161.0902557,161.1142731,4.237290382,0.998832918,0.988324681,V(-7.78629340974409,-0.019019129, 8.92139419131506),2.938926063,0.598379337,9.807329095,-5.433350605,11.30194279,30.19612191,21.73584645,91.75254822,0.510562366,0.601866602,1.661335536,0.601866602
89.20000008,4.804096136,91.75775146,91.75775146,91.77230835,161.0872345,161.1113892,4.234967232,0.998835819,0.988354498,V(-7.79323949647176,-0.018938641, 8.9300428095763),2.732403287,0.605922461,9.807335732,-4.957279251,10.89985247,29.11010248,21.74489351,91.75175858,0.492389876,0.610600867,1.572937257,0.610600867
89.24000008,4.620100483,91.7562561,91.7562561,91.77081299,161.0844727,161.1087646,4.232643604,0.998838447,0.98838153,V(-7.8002568394754,-0.01885821, 8.93872016764567),2.544889816,0.615925172,9.807341746,-4.480736069,10.52141254,28.08783566,21.75414348,91.75106049,0.475381131,0.621942173,1.487050795,0.621942173
89.28000008,4.455180204,91.75491333,91.75491333,91.76947784,161.082016,161.1064148,4.230320454,0.998840803,0.988405775,V(-7.80733248790543,-0.018777292, 8.94739613572184),2.376460851,0.628676728,9.807347137,-4.003730107,10.16946896,27.13682605,21.76361481,91.75042725,0.459665571,0.636178433,1.403968005,0.636178433
89.32000008,4.309354052,91.75374603,91.75374603,91.76830292,161.0797882,161.1043549,4.227996826,0.998842886,0.988427234,V(-7.81448826147954,-0.018696727, 8.9560875333525),2.227132109,0.644475834,9.807351903,-3.526258055,9.846947969,26.26479029,21.77332677,91.74987793,0.445370486,0.653599695,1.32397132,0.653599695
89.36000008,4.182640373,91.75270844,91.75270844,91.76726532,161.0778656,161.1025391,4.225673676,0.998844697,0.988445833,V(-7.82160007190403,-0.018615926, 8.96489655492205),2.096920853,0.663635432,9.807356045,-3.048318208,9.556917052,25.47982884,21.78330597,91.74940109,0.43265417,0.674558473,1.247419581,0.674558473
89.40000008,4.07487553,91.75184631,91.75184631,91.76639557,161.0761871,161.1010132,4.223350048,0.998846233,0.98846172,V(-7.82874342431525,-0.018536952, 8.97367011107733),1.985761162,0.686454428,9.807359562,-2.569920942,9.3023181,24.78964663,21.79356995,91.74900436,0.421649375,0.699355618,1.17461093,0.699355618
89.44000008,3.986626423,91.75112915,91.75112915,91.76567078,161.0747986,161.0997314,4.221026421,0.998847497,0.988474746,V(-7.83594238611804,-0.018458424, 8.98245804471845),1.893913146,0.713307231,9.807362452,-2.091054701,9.086811578,24.20388135,21.80414397,91.74868393,0.412491988,0.728299242,1.105852146,0.728299242
89.48000008,3.917179743,91.75056458,91.75056458,91.76511383,161.0736694,161.0987549,4.21870327,0.998848486,0.988484911,V(-7.84327981533654,-0.01837737, 8.99129438470319),1.821061205,0.744411477,9.807364716,-1.611710046,8.912522489,23.72804907,21.81504306,91.7484436,0.405302887,0.761663926,1.041417747,0.761663926
89.52000008,3.867044088,91.75016022,91.75016022,91.76470184,161.0728302,161.0980377,4.216379642,0.998849202,0.98849229,V(-7.85067715367472,-0.018295959, 9.00016775033073),1.767439053,0.780082076,9.807366353,-1.131901037,8.782553369,23.37023128,21.82628937,91.74827957,0.400195907,0.799709246,0.981568135,0.799709246
89.56000008,3.836175517,91.74990845,91.74990845,91.76445007,161.0722504,161.0975952,4.214056492,0.998849643,0.988496883,V(-7.85816078313229,-0.018215531, 9.00903786915132),1.733029493,0.820526429,9.807367362,-0.651606074,8.698916672,23.13561764,21.83788981,91.74819565,0.397236854,0.842589952,0.92645539,0.842589952
89.60000008,3.824533225,91.74981689,91.74981689,91.76435852,161.0719604,161.0974274,4.211732864,0.998849809,0.988498615,V(-7.86564986990296,-0.018136415, 9.01800233854802),1.717816608,0.865883857,9.807367742,-0.170835684,8.662989299,23.02766559,21.85082476,91.74818802,0.402845683,0.890436296,0.876210698,0.890436296
89.64000008,3.832136233,91.74988556,91.74988556,91.76441956,161.0719299,161.0975342,4.209409714,0.9988497,0.988497561,V(-7.873171846306,-0.018054113, 9.02697005900174),1.976670024,0.916225697,9.807367494,0.310416187,9.296297144,24.6925283,21.86984092,91.74825668,0.448205238,0.943272283,0.830857149,0.943272283
89.68000008,3.859004143,91.75009918,91.75009918,91.76463318,161.0721741,161.0979156,4.207086086,0.998849316,0.988493646,V(-7.88069547256018,-0.017975748, 9.03600228804827),2.434094528,0.9715413,9.807366616,0.792150745,10.3205389,27.38904555,21.8892437,91.74840546,0.495710713,1.00104531,0.790343336,1.00104531
70.02000007,1000.014442,21.08203053,6.341816536,464.4435383,368.1979654,14.29217678,4.743674278,,,,,,,,,,,,,,,,,
70.30000007,999.8005154,100.5662613,100.5662613,100.5836029,176.5503235,176.5801086,4.74260807,0.984622108,0.850792731,V(3.09076044366749,0.008172038, -3.75196651499558),464.2820482,14.09342497,9.774894507,-1.944619537,139.937218,368.1182108,21.08889228,96.15607452,6.339757147,14.06198815,14.51048532,14.08515247
70.38000007,999.605939,100.5644379,100.5644379,100.5817719,176.5473633,176.576889,4.74260807,0.984624888,0.850818031,V(4.32715102160053,0.01139069, -5.25318967683181),464.2831061,13.99402697,9.774902733,-2.917012031,139.9364348,368.1230324,21.08870166,96.1547966,6.339878271,13.96275545,14.60971079,13.98558766
